用户ID,订单ID,订单日期,订单金额,支付方式,配送方式
U00074,O198873,2022-04-21,22.48980240148447,支付宝,同城配送
U00074,O108838,2022-05-07,33.254844928283525,微信,同城配送
U00074,O218192,2022-06-19,61.27969119475155,银行卡,快递
U00074,O637553,2022-07-05,51.71817214398847,花呗,快递
U00074,O295338,2022-08-18,54.179674653791004,支付宝,自提
U00074,O239712,2022-09-10,54.90968679296883,银行卡,自提
U00074,O925779,2022-09-26,52.190764336329295,支付宝,快递
U00075,O374691,2022-01-19,10.0,微信,同城配送
U00075,O988544,2022-02-28,83.2221590545374,支付宝,快递
U00075,O189121,2022-04-28,33.16721933839259,微信,同城配送
U00075,O784062,2022-06-20,28.994311862261043,银行卡,自提
U00075,O584258,2022-07-25,72.99340162515398,支付宝,快递
U00075,O381575,2022-08-14,10.0,银行卡,快递
U00075,O120636,2022-09-05,72.4251526059429,微信,同城配送
U00076,O823665,2022-01-07,27.034624820154537,花呗,同城配送
U00076,O720301,2022-03-04,25.58929502313312,银行卡,快递
U00076,O692472,2022-03-07,60.66608804288109,支付宝,快递
U00076,O383873,2022-03-16,26.670553834858296,银行卡,快递
U00077,O981001,2022-01-22,272.18044075470544,微信,快递
U00077,O751568,2022-01-27,123.72584530703193,花呗,同城配送
U00077,O746054,2022-02-03,54.797455725083516,银行卡,快递
U00077,O765103,2022-02-24,121.57061732665132,支付宝,快递
U00077,O887116,2022-03-16,10.0,银行卡,同城配送
U00078,O588233,2022-02-02,71.3811293513124,微信,同城配送
U00078,O865659,2022-03-22,61.92186386578894,花呗,快递
U00078,O880569,2022-04-24,120.96282794696157,花呗,自提
U00078,O702235,2022-04-27,153.37221946513017,花呗,快递
U00079,O292237,2022-01-14,47.93118851944963,支付宝,自提
U00079,O181923,2022-02-03,46.4378251935944,花呗,自提
U00079,O931993,2022-03-18,21.533722047517845,支付宝,快递
U00079,O403680,2022-05-08,57.040277893632435,微信,自提
U00079,O972815,2022-05-20,15.32059409857852,支付宝,快递
U00079,O539579,2022-05-27,22.29911398655358,微信,快递
U00080,O659488,2022-01-20,126.95039386249442,微信,快递
U00080,O301765,2022-02-22,83.07961007037677,银行卡,自提
U00080,O651383,2022-03-13,78.33831768873243,花呗,快递
U00080,O820940,2022-05-04,24.589003567755285,花呗,快递
U00080,O152701,2022-05-28,48.013513826470984,花呗,快递
U00081,O256562,2022-01-26,40.90033459533032,花呗,自提
U00081,O828192,2022-02-13,84.75612861902586,支付宝,快递
U00081,O258803,2022-04-07,66.01632269742656,微信,快递
U00081,O723438,2022-04-14,224.41402174990375,银行卡,快递
U00081,O509913,2022-05-23,19.86822769799935,花呗,同城配送
U00082,O242126,2022-02-07,40.05409123913015,微信,同城配送
U00083,O477897,2022-01-07,55.6316745952067,支付宝,自提
U00083,O670112,2022-02-05,196.4165958209184,微信,快递
U00083,O455429,2022-02-18,300.4684457540962,花呗,自提
U00083,O734299,2022-04-08,180.85203749206477,银行卡,快递
U00083,O162843,2022-05-22,32.988886150195434,微信,自提
U00083,O355218,2022-07-10,47.367369590340566,支付宝,自提
U00083,O936702,2022-08-22,264.9970728528743,微信,快递
U00084,O937319,2022-01-24,42.654843369707976,花呗,快递
U00084,O745226,2022-02-15,21.29229497645245,花呗,快递
U00084,O298712,2022-03-01,26.70642112634565,微信,同城配送
U00084,O573401,2022-03-25,256.02813487946185,支付宝,快递
U00084,O198067,2022-04-10,21.683019136201338,微信,快递
U00084,O666792,2022-04-28,76.67201076186538,花呗,同城配送
U00085,O143260,2022-01-28,78.46520560087872,花呗,快递
U00085,O786907,2022-03-01,76.60818002938403,花呗,自提
U00085,O249458,2022-03-13,14.422986269498121,支付宝,快递
U00085,O126163,2022-03-17,100.6774883487365,银行卡,自提
U00085,O844431,2022-04-24,45.2860856548308,银行卡,同城配送
U00085,O527308,2022-06-20,69.83298172954579,微信,自提
U00085,O216349,2022-08-03,166.72761815590482,支付宝,同城配送
U00085,O946980,2022-08-24,14.36176407326923,微信,自提
U00086,O974758,2022-02-12,367.9573102324794,微信,自提
U00086,O369311,2022-03-10,68.51211099319153,银行卡,快递
U00086,O526835,2022-04-16,19.47569493913351,微信,快递
U00086,O965130,2022-06-09,63.23789164988317,支付宝,自提
U00086,O407375,2022-06-22,76.24209068250143,支付宝,快递
U00086,O478059,2022-08-19,69.19946013587455,支付宝,快递
U00086,O779420,2022-09-12,43.401120682020085,花呗,快递
U00086,O251069,2022-11-09,123.83595621777646,银行卡,快递
U00086,O325101,2022-11-14,375.9113498846255,银行卡,快递
U00086,O248809,2022-11-19,46.753534031204474,微信,同城配送
U00086,O384790,2023-01-07,31.22884686854821,银行卡,同城配送
U00087,O963285,2022-01-17,64.61975734752589,花呗,自提
U00087,O289052,2022-01-19,21.947409530900124,花呗,同城配送
U00087,O123701,2022-03-19,122.5957362751628,支付宝,同城配送
U00087,O291503,2022-04-09,51.19033379532973,花呗,同城配送
U00087,O755894,2022-04-13,73.11178118144711,银行卡,自提
U00087,O198957,2022-05-05,42.813134323191086,支付宝,快递
U00087,O593171,2022-05-06,33.29249319852423,花呗,快递
U00087,O783195,2022-05-11,116.48369606561268,花呗,同城配送
U00087,O958092,2022-07-07,23.782085885578248,银行卡,同城配送
U00087,O684257,2022-08-15,273.2499649007627,微信,同城配送
U00087,O240442,2022-08-28,10.0,银行卡,自提
U00087,O967341,2022-10-12,37.15571770800517,银行卡,同城配送
U00087,O666283,2022-11-14,62.615622354862495,银行卡,快递
U00088,O500833,2022-01-28,108.74135081908648,微信,快递
U00088,O210906,2022-02-19,12.582984142019942,微信,同城配送
U00088,O799835,2022-03-11,22.79325337613793,微信,自提
U00088,O663110,2022-03-26,25.410794676258842,微信,快递
U00088,O944547,2022-04-18,74.45852190003804,花呗,同城配送
U00089,O524257,2022-02-19,148.47207795489766,银行卡,同城配送
U00089,O736118,2022-03-27,26.661893794612862,花呗,自提
U00089,O602235,2022-05-22,19.702147793186725,花呗,同城配送
U00089,O807227,2022-07-11,18.311685366606042,花呗,快递
U00089,O324284,2022-08-12,141.6430711457547,花呗,自提
U00089,O161643,2022-08-30,12.923135887324168,微信,同城配送
U00090,O651046,2022-02-03,11.18413193772599,银行卡,自提
U00090,O578346,2022-02-21,168.91621241862978,银行卡,快递
U00090,O636002,2022-04-19,56.957274812891406,支付宝,自提
U00090,O960738,2022-06-14,25.729996667933253,微信,同城配送
U00090,O214856,2022-07-08,36.78594466096711,微信,自提
U00090,O405739,2022-07-18,42.22600774144532,支付宝,快递
U00090,O558419,2022-09-04,31.9970323857042,银行卡,快递
U00090,O152797,2022-10-09,30.33540985483157,花呗,同城配送
U00091,O872776,2022-01-16,56.41660258456928,支付宝,自提
U00091,O737460,2022-01-20,136.3858829799626,支付宝,快递
U00091,O923575,2022-03-08,10.123756541697206,银行卡,快递
U00091,O392135,2022-04-19,146.93669383767576,银行卡,同城配送
U00091,O558276,2022-06-12,69.58846175317326,银行卡,自提
U00091,O140970,2022-06-19,14.884410684100972,支付宝,快递
U00091,O334882,2022-06-30,32.014810992673524,花呗,自提
U00091,O387646,2022-08-24,102.47238820468228,花呗,快递
U00092,O255225,2022-01-28,51.663991796318655,微信,快递
U00092,O169120,2022-02-02,259.2296593112909,支付宝,快递
U00092,O879595,2022-04-02,13.54409066384635,花呗,同城配送
U00092,O878613,2022-04-13,69.07848331455756,支付宝,快递
U00092,O476731,2022-05-07,147.24208669663525,银行卡,快递
U00092,O318247,2022-06-30,120.71870001202107,支付宝,快递
U00093,O163920,2022-01-18,44.07994649016504,微信,快递
U00093,O675189,2022-01-19,14.633496610020412,花呗,快递
U00093,O931813,2022-01-23,124.42529722939878,银行卡,同城配送
U00093,O849015,2022-02-24,15.478221778140265,花呗,自提
U00094,O350895,2022-01-22,72.59633197654135,微信,同城配送
U00094,O105063,2022-01-25,180.52317392760276,微信,同城配送
U00094,O646404,2022-03-16,40.82278274975762,微信,快递
U00094,O364369,2022-03-29,149.05959025225718,微信,自提
U00094,O937100,2022-03-31,596.0320882434398,微信,快递
U00094,O707801,2022-04-05,22.673896287517756,微信,自提
U00094,O695294,2022-04-30,37.45757698217493,支付宝,快递
U00094,O245609,2022-05-21,1015.9238377803541,花呗,快递
U00094,O578933,2022-07-09,110.79238536713213,花呗,同城配送
U00095,O851158,2022-01-31,38.551591355378484,微信,自提
U00095,O109339,2022-02-13,860.6827109227856,银行卡,自提
U00095,O669719,2022-03-24,107.87153660253195,微信,同城配送
U00095,O545914,2022-04-08,59.842913678184765,花呗,自提
U00096,O507380,2022-02-03,16.18365835161545,支付宝,快递
U00096,O153123,2022-02-26,18.397245044944448,微信,同城配送
U00096,O955570,2022-04-12,534.4446077908457,银行卡,同城配送
U00096,O329761,2022-04-22,16.7374852388139,支付宝,自提
U00096,O224508,2022-05-31,111.63800445643929,微信,同城配送
U00096,O975595,2022-07-28,81.58303391892552,支付宝,自提
U00096,O186488,2022-08-15,377.92623672713484,微信,同城配送
U00096,O189299,2022-08-30,160.470502212647,银行卡,快递
U00097,O794317,2022-01-15,251.9157903824976,银行卡,同城配送
U00097,O371725,2022-01-19,115.8818914650424,银行卡,同城配送
U00097,O248396,2022-01-21,64.7800540698387,银行卡,快递
U00097,O119053,2022-02-03,27.42578525444566,支付宝,同城配送
U00098,O372393,2022-02-14,38.2011023002419,微信,快递
U00098,O480652,2022-02-23,91.88766333117586,支付宝,自提
U00098,O899685,2022-04-18,20.102693715871197,支付宝,自提
U00098,O532928,2022-05-28,23.245168330500615,花呗,快递
U00098,O568165,2022-07-21,17.033005285764002,银行卡,自提
U00099,O702673,2022-02-18,14.6557223248997,银行卡,自提
U00099,O710276,2022-04-13,15.516455069899566,银行卡,自提
U00099,O552924,2022-05-02,16.02548756266436,花呗,快递
U00099,O850899,2022-05-04,210.19931248020058,微信,快递
U00099,O161404,2022-05-22,449.39943268605776,支付宝,自提
U00099,O775243,2022-07-14,131.65422215050572,微信,快递
U00099,O840651,2022-08-19,494.35098552812093,微信,同城配送
U00099,O631623,2022-10-07,43.15068631505467,支付宝,快递
U00099,O784319,2022-10-11,40.048407605318275,支付宝,同城配送
U00099,O568439,2022-10-15,110.78911565229244,银行卡,快递
U00099,O256543,2022-12-11,220.52863494766524,花呗,快递
U00100,O135316,2022-02-22,140.3529130510786,银行卡,同城配送
U00100,O173429,2022-03-26,21.738849704491933,花呗,自提
U00100,O822287,2022-04-13,83.58477190134629,银行卡,快递
U00100,O590281,2022-05-23,10.681790187335368,支付宝,自提
U00100,O768124,2022-07-16,21.20593351993339,支付宝,自提
U00100,O426708,2022-08-13,74.5994379515161,支付宝,快递
U00100,O461172,2022-09-15,14.195482216285656,花呗,快递
U00101,O108830,2022-02-03,118.15732916698681,银行卡,快递
U00101,O267216,2022-02-22,21.69232911793685,微信,同城配送
U00101,O246265,2022-04-03,38.871435130201924,银行卡,快递
U00101,O675617,2022-04-05,15.986949785096263,微信,同城配送
U00101,O539010,2022-05-25,44.38708797538984,微信,同城配送
U00101,O285272,2022-06-04,27.370192348792308,银行卡,自提
U00102,O691880,2022-01-24,1720.8175679556336,微信,自提
U00102,O797888,2022-02-02,10.0,花呗,快递
U00102,O133247,2022-02-19,12.643700209267971,微信,自提
U00103,O730839,2022-01-02,74.20086240801565,支付宝,快递
U00103,O158071,2022-01-24,150.03257555182213,银行卡,自提
U00103,O528236,2022-01-25,64.86182770840037,微信,快递
U00103,O189394,2022-01-31,41.08616482261881,支付宝,同城配送
U00103,O354073,2022-02-23,156.13340247722562,支付宝,自提
U00103,O190875,2022-03-15,10.0,微信,快递
U00103,O858546,2022-05-03,30.612093662366842,支付宝,快递
U00103,O233328,2022-06-19,272.07671518303937,花呗,快递
U00104,O467890,2022-01-11,15.54475114942515,微信,快递
U00104,O130791,2022-03-03,10.0,银行卡,同城配送
U00104,O850078,2022-04-10,44.81819195698021,银行卡,快递
U00104,O621937,2022-05-01,64.3666779332728,花呗,自提
U00104,O887931,2022-05-16,10.0,银行卡,快递
U00105,O954481,2022-01-02,161.30084100512116,银行卡,自提
U00105,O500383,2022-02-04,15.98279261810218,微信,自提
U00105,O786913,2022-02-11,137.51988319387817,支付宝,快递
U00105,O561170,2022-03-04,47.37084080429299,花呗,快递
U00106,O993523,2022-02-16,118.06428197098097,银行卡,自提
U00106,O965303,2022-04-11,32.94926757303839,微信,快递
U00106,O752255,2022-04-27,88.22929346180257,微信,自提
U00106,O348090,2022-05-28,81.18815532180528,微信,自提
U00106,O623470,2022-05-29,100.1520155824751,支付宝,同城配送
U00106,O424143,2022-07-05,131.4017140338602,花呗,快递
U00106,O372077,2022-08-13,11.176610444722723,支付宝,自提
U00106,O685455,2022-08-16,57.94010068778503,花呗,快递
U00106,O615028,2022-09-22,71.65472859162983,花呗,同城配送
U00107,O277290,2022-01-25,47.690552611787865,支付宝,自提
U00107,O893627,2022-03-12,258.8739506730772,微信,同城配送
U00107,O812390,2022-05-06,100.26098836049944,支付宝,自提
U00108,O800635,2022-01-20,31.2328453701143,支付宝,自提
U00108,O575071,2022-02-23,27.244182478218637,微信,同城配送
U00108,O511025,2022-03-18,81.16031707867322,花呗,同城配送
U00108,O948549,2022-05-11,85.59222722240773,花呗,自提
U00108,O832734,2022-07-03,49.840359668918225,花呗,快递
U00108,O997503,2022-08-25,13.392261568046242,支付宝,自提
U00109,O180308,2022-02-06,10.0,花呗,自提
U00110,O993702,2022-02-28,38.85877664195035,花呗,同城配送
U00110,O997852,2022-04-06,16.333373505866213,银行卡,同城配送
U00110,O407706,2022-04-17,28.633186813146562,花呗,自提
U00110,O970181,2022-05-10,1233.8725321218528,微信,同城配送
U00111,O267398,2022-01-09,10.0,微信,同城配送
U00111,O317782,2022-02-05,71.16583840960249,银行卡,快递
U00111,O138272,2022-03-27,20.135889084007392,花呗,快递
U00111,O945442,2022-05-04,10.0,银行卡,同城配送
U00112,O693101,2022-01-24,82.03216975176207,花呗,自提
U00112,O252645,2022-03-22,11.617531703202532,支付宝,快递
U00113,O428421,2022-02-27,569.6365401475878,银行卡,快递
U00113,O422541,2022-03-02,10.242288112635787,微信,自提
U00113,O861327,2022-03-22,164.34508343043024,花呗,同城配送
U00113,O890521,2022-04-25,34.57896661467391,花呗,同城配送
U00114,O259761,2022-02-22,115.99171988330374,微信,快递
U00114,O191100,2022-03-14,108.49518362989929,银行卡,同城配送
U00114,O553848,2022-04-12,70.72710158847585,银行卡,同城配送
U00114,O874116,2022-05-11,114.12110434015409,银行卡,快递
U00115,O474254,2022-02-14,12.872635051372082,银行卡,同城配送
U00115,O923818,2022-03-06,47.629601494832876,支付宝,快递
U00115,O519083,2022-03-19,55.31306332980151,银行卡,自提
U00115,O774043,2022-03-30,18.260755419806372,微信,快递
U00115,O205985,2022-05-25,181.38582683596132,花呗,快递
U00115,O673258,2022-07-22,10.0,微信,同城配送
U00115,O253880,2022-08-19,37.26168533548525,花呗,快递
U00116,O102643,2022-02-01,330.8335923425467,花呗,快递
U00116,O421622,2022-02-04,60.112965944259756,支付宝,自提
U00116,O810062,2022-03-11,30.519999079902192,银行卡,同城配送
U00116,O627108,2022-03-30,70.06917125268303,支付宝,同城配送
U00116,O167919,2022-04-23,57.677921002016845,银行卡,同城配送
U00117,O940298,2022-01-13,67.14632841121075,花呗,同城配送
U00117,O124326,2022-03-10,10.0,花呗,自提
U00117,O372284,2022-03-23,39.37740054552843,微信,自提
U00117,O987873,2022-04-08,53.04036803439904,微信,快递
U00117,O145867,2022-05-18,98.20685975378856,支付宝,快递
U00118,O268818,2022-01-30,43.46190122740016,银行卡,自提
U00118,O305597,2022-03-28,190.09478661988237,银行卡,快递
U00118,O941112,2022-04-25,185.93849493165914,支付宝,快递
U00118,O130731,2022-05-27,32.381280911264746,微信,同城配送
U00118,O520949,2022-06-25,66.37394757101204,微信,自提
U00118,O740995,2022-07-23,85.172905246265,花呗,快递
U00119,O963812,2022-02-24,57.92466361761724,支付宝,自提
U00119,O249188,2022-04-06,21.084865321044933,微信,同城配送
U00119,O865440,2022-04-17,23.15594144661839,花呗,快递
U00119,O161293,2022-04-28,14.432662674901827,支付宝,快递
U00119,O165517,2022-06-15,41.87459062507154,支付宝,快递
U00119,O723561,2022-07-30,85.08818323431987,花呗,同城配送
U00119,O968296,2022-08-06,135.11596702106345,微信,快递
U00119,O193811,2022-08-09,10.0,银行卡,快递
U00120,O113847,2022-01-21,523.8012915169458,支付宝,自提
U00120,O597909,2022-02-12,136.57863312674823,微信,快递
U00120,O212132,2022-03-22,52.732773057415514,花呗,同城配送
U00120,O203705,2022-05-09,23.51471880701452,花呗,同城配送
U00121,O681724,2022-02-27,13.543583014997415,花呗,快递
U00121,O918596,2022-03-29,233.2217712123448,微信,同城配送
U00121,O894474,2022-04-01,252.56359025785198,花呗,快递
U00121,O897504,2022-05-07,378.167826692565,银行卡,同城配送
U00121,O850034,2022-05-11,58.346877682475906,微信,同城配送
U00122,O631970,2022-01-18,10.0,银行卡,快递
U00122,O710097,2022-03-07,61.89331559255306,银行卡,同城配送
U00122,O589327,2022-05-05,45.94808567010605,银行卡,自提
U00122,O109883,2022-05-29,184.9356195658976,微信,快递
U00122,O316041,2022-07-26,38.50961292528934,花呗,自提
